showid,name,season,release_year,episode_count
80113647,Designated Survivor,Season 3,2019,10
81159258,Crash Landing on You,Season 1,2019,16
81045859,Oddballs,Season 1,2022,12
81045859,Oddballs,Season 2,2023,8
80133042,El Chapo,Season 1,2017,9
80133042,El Chapo,Season 2,2017,12
80133042,El Chapo,Season 3,2018,13
80997085,Narcos: Mexico,Season 1,2018,10
80997085,Narcos: Mexico,Season 2,2020,10
80997085,Narcos: Mexico,Season 3,2021,10
81008489,Somos.,Season 1,2021,6
81671426,See You in My 19th Life,Season 1,2023,12
81361096,Celebrity,Season 1,2023,12
81193309,Itaewon Class,Season 1,2020,16
81290293,Start-Up,Season 1,2020,16
81280917,D.P.,Season 1,2021,6
81280917,D.P.,Season 2,2023,6
80992058,Kaleidoscope,Season 1,2023,9
81032078,Surviving Summer,Season 1,2022,10
81032078,Surviving Summer,Season 2,2023,8
81717706,Click Click Bang,Season 1,2022,3
81588093,Fool Me Once,Season 1,2024,8
81465056,Country Queen,Season 1,2022,6
81586549,Power Rangers Cosmic Fury,Season 1,2023,10
81519765,LEGO Ninjago: Dragons Rising,Season 1,2023,20
70234440,My Little Pony: Friendship Is Magic,Season 1,2010,26
70234440,My Little Pony: Friendship Is Magic,Season 2,2011,26
70234440,My Little Pony: Friendship Is Magic,Season 3,2012,13
70234440,My Little Pony: Friendship Is Magic,Season 4,2013,26
70234440,My Little Pony: Friendship Is Magic,Season 5,2015,26
70234440,My Little Pony: Friendship Is Magic,Season 6,2016,26
81423622,I Am Georgina,Season 1,2022,6
81423622,I Am Georgina,Season 2,2023,6
81462121,Dubai Bling,Season 1,2022,8
81462121,Dubai Bling,Season 2,2023,8
80993568,Buying Beverly Hills,Season 1,2022,8
81026300,Next in Fashion,Season 1,2020,10
81026300,Next in Fashion,Season 2,2023,10
81341222,Hype House,Season 1,2022,8
81512574,Bling Empire: New York,Season 1,2023,8
81039144,Bling Empire,Season 1,2021,8
81039144,Bling Empire,Season 2,2022,8
81039144,Bling Empire,Season 3,2022,10
80223108,Selling Sunset,Season 1,2019,8
80223108,Selling Sunset,Season 2,2020,8
80223108,Selling Sunset,Season 3,2020,8
80223108,Selling Sunset,Season 4,2021,10
80223108,Selling Sunset,Season 5,2022,11
80223108,Selling Sunset,Season 6,2023,11
80223108,Selling Sunset,Season 7,2023,12
81032737,Instant Dream Home,Season 1,2022,8
81149450,Vikings: Valhalla,Season 1,2022,8
81149450,Vikings: Valhalla,Season 2,2023,8
80074249,The Last Kingdom,Season 1,2015,8
80074249,The Last Kingdom,Season 2,2017,8
80074249,The Last Kingdom,Season 3,2018,10
80074249,The Last Kingdom,Season 4,2020,10
80074249,The Last Kingdom,Season 5,2022,10
81024039,Barbarians,Barbarians,2020,6
81024039,Barbarians,Barbarians II,2022,6
70305883,Marco Polo,Season 1,2014,10
70305883,Marco Polo,Season 2,2016,10
80099656,Frontier,Season 1,2016,6
80099656,Frontier,Season 2,2017,6
80099656,Frontier,Season 3,2018,6
80990771,Rise of Empires: Ottoman,The Conquest of Constantinople,2020,6
80990771,Rise of Empires: Ottoman,Mehmed vs. Vlad,2022,6
80232926,Ragnarok,Season 1,2020,6
80232926,Ragnarok,Season 2,2021,6
80232926,Ragnarok,Season 3,2023,6
80189685,The Witcher,Season 1,2019,8
80189685,The Witcher,Season 2,2021,8
80189685,The Witcher,Season 3,2023,8
81417796,Treason,Season 1,2022,5
81450827,The Night Agent,Season 1,2023,10
81288983,The Diplomat,Season 1,2023,8
70300626,Ever After High,Welcome to Ever After High,2013,4
70300626,Ever After High,Spring Unsprung,2015,1
70300626,Ever After High,Way Too Wonderland,2015,4
70300626,Ever After High,Dragon Games,2016,4
70300626,Ever After High,Epic Winter,2016,4
80007778,World of Winx,Season 1,2016,13
80007778,World of Winx,Season 2,2017,13
81697983,Welcome to Samdal-ri,Season 1,2023,16
81716080,My Demon,Season 1,2023,16
80995819,Inside Job,Part 1,2021,10
80995819,Inside Job,Part 2,2022,8
80191522,Paradise PD,Part 1,2018,10
80191522,Paradise PD,Part 2,2020,8
80191522,Paradise PD,Part 3,2021,12
80191522,Paradise PD,Part 4,2022,10
80987903,The Midnight Gospel,Season 1,2020,8
80095697,Disenchantment,Part 1,2018,10
80095697,Disenchantment,Part 2,2019,10
80095697,Disenchantment,Part 3,2021,10
80095697,Disenchantment,Part 4,2022,10
80095697,Disenchantment,Part 5,2023,10
70300800,BoJack Horseman,Season 1,2014,12
70300800,BoJack Horseman,Season 2,2015,12
70300800,BoJack Horseman,Season 3,2016,12
70300800,BoJack Horseman,Season 4,2017,12
70300800,BoJack Horseman,Season 5,2018,12
70300800,BoJack Horseman,Season 6,2019,16
81095190,Captain Fall,Season 1,2023,10
80028732,F is for Family,Season 1,2015,6
80028732,F is for Family,Season 2,2017,10
80028732,F is for Family,Season 3,2018,10
80028732,F is for Family,Season 4,2020,10
80028732,F is for Family,Season 5,2021,8
81008138,Hoops,Season 1,2020,10
81090319,Dark Desire,Season 1,2020,18
81090319,Dark Desire,Season 2,2022,15
81009946,Gabby's Dollhouse,Season 1,2021,10
81009946,Gabby's Dollhouse,Season 2,2021,8
81009946,Gabby's Dollhouse,Season 3,2021,7
81009946,Gabby's Dollhouse,Season 4,2022,8
81009946,Gabby's Dollhouse,Season 5,2022,6
81009946,Gabby's Dollhouse,Season 6,2022,6
81009946,Gabby's Dollhouse,Season 7,2023,6
81009946,Gabby's Dollhouse,Season 8,2023,7
81120861,The Snitch Cartel: Origins,Season 1,2021,60
70205672,La Reina del Sur,Season 1,2011,63
70205672,La Reina del Sur,Season 2,2019,60
70205672,La Reina del Sur,Season 3,2022,60
80211572,Monarca,Season 1,2019,10
80211572,Monarca,Season 2,2021,8
80187223,PJ Masks,Season 1,2015,26
80187223,PJ Masks,Season 2,2018,26
80187223,PJ Masks,Season 3,2019,26
80187223,PJ Masks,Season 4,2020,26
81009646,Jurassic World Camp Cretaceous,Season 1,2020,8
81009646,Jurassic World Camp Cretaceous,Season 2,2021,8
81009646,Jurassic World Camp Cretaceous,Season 3,2021,10
81009646,Jurassic World Camp Cretaceous,Season 4,2021,11
81009646,Jurassic World Camp Cretaceous,Season 5,2022,12
80029520,Doctor Stranger,Season 1,2014,20
81239224,Hospital Playlist,Season 1,2020,12
81239224,Hospital Playlist,Season 2,2021,12
81682438,Doctor Cha,Season 1,2023,16
81167761,The Five Juanas,Season 1,2021,18
81261170,The Marked Heart,Season 1,2022,14
81261170,The Marked Heart,Season 2,2023,10
81144163,All For Love,Season 1,2020,69
81354972,Eva Lasting,Season 1,2023,13
80036140,Las muñecas de la mafia,Season 1,2009,58
80036140,Las muñecas de la mafia,Season 2,2018,60
81511881,Miss Adrenaline: A Tale of Twins,Season 1,2023,65
81227574,Kung Fu Panda: The Dragon Knight,Season 1,2022,11
81227574,Kung Fu Panda: The Dragon Knight,Season 2,2023,12
81227574,Kung Fu Panda: The Dragon Knight,Season 3,2023,19
81610893,Under the Queen's Umbrella,Season 1,2022,16
81095101,Vagabond,Season 1,2019,16
81397558,Sisyphus,Season 1,2021,16
81011211,My Name,Season 1,2021,8
81484051,Song of the Bandits,Season 1,2023,9
81444051,Bloodhounds,Season 1,2023,8
81436901,Castlevania: Nocturne,Season 1,2023,8
80994082,Lupin,Part 1,2021,5
80994082,Lupin,Part 2,2021,5
80994082,Lupin,Part 3,2023,7
81414665,The Fall of the House of Usher,Season 1,2023,8
81414644,The Law According to Lidia Poët,Season 1,2023,6
81354529,The Cook of Castamar,Season 1,2021,12
81476183,Queen Charlotte: A Bridgerton Story,Season 1,2023,6
80232398,Bridgerton,Season 1,2020,8
80232398,Bridgerton,Season 2,2022,8
80119411,Alias Grace,Season 1,2017,6
80066429,Ingobernable,Season 1,2017,15
80066429,Ingobernable,Season 2,2018,12
81317562,Sky High: The Series,Season 1,2023,7
81175433,Ganglands,Season 1,2021,6
81175433,Ganglands,Season 2,2023,6
80217863,ONE PIECE,Season 1,2023,8
81236338,Baki Hanma,Season 1,2021,12
81236338,Baki Hanma,Season 2,2023,27
80211648,The Last Czars,Season 1,2019,6
80238565,Derry Girls,Season 1,2018,6
80238565,Derry Girls,Season 2,2019,6
80238565,Derry Girls,Season 3,2020,7
81302258,To the Lake,Season 1,2020,8
81365087,Vincenzo,Season 1,2021,20
80996532,Resident Evil,Season 1,2022,8
81354663,Power Rangers Dino Fury,Season 1,2021,22
81354663,Power Rangers Dino Fury,Season 2,2022,22
81261669,The Way of the Househusband,Season 1,2021,10
81261669,The Way of the Househusband,Season 2,2023,5
81500342,The Boss Baby: Back in the Crib,Season 1,2022,12
81500342,The Boss Baby: Back in the Crib,Season 2,2023,16
80220816,Jinn,Season 1,2019,5
81034661,AlRawabi School for Girls,Season 1,2021,6
81015514,PIECES OF HER,Season 1,2022,8
81045829,Echoes,Season 1,2022,7
80117555,Seven Seconds,Season 1,2018,10
80201500,Safe,Season 1,2018,8
80991754,Clickbait,Season 1,2021,8
80240691,The Forest,Season 1,2017,6
81612937,Replacing Chef Chico,Season 1,2023,8
81380432,Another Self,Season 1,2022,8
80149594,Intersection,Season 1,2016,13
80149594,Intersection,Season 2,2016,13
80149594,Intersection,Season 3,2016,5
81303889,As the Crow Flies,Season 1,2022,8
81303889,As the Crow Flies,Season 2,2023,8
81103322,50M2,Season 1,2021,8
81354934,Shahmaran,Season 1,2023,8
81590491,The Tailor,Season 1,2023,7
81590491,The Tailor,Season 2,,8
81590491,The Tailor,Season 3,2023,8
81212136,Midnight at the Pera Palace,Season 1,2022,8
81037848,The Gift,Season 1,2019,8
81037848,The Gift,Season 2,2020,8
81037848,The Gift,Season 3,2021,8
81195432,Fatma,Season 1,2021,6
81080697,Love 101,Season 1,2020,8
81080697,Love 101,Season 2,2021,8
80202258,Northern Rescue,Season 1,2019,10
80241318,Manifest,Season 1,2018,16
80241318,Manifest,Season 2,2020,13
80241318,Manifest,Season 3,2021,13
80241318,Manifest,Season 4,2022,20
81008221,Into the Night,Season 1,2020,6
81008221,Into the Night,Season 2,2021,6
80104198,Lost in Space,Season 1,2018,10
80104198,Lost in Space,Season 2,2019,10
80104198,Lost in Space,Season 3,2021,8
80214497,1899,Season 1,2022,8
80993062,The I-Land,Season 1,2019,7
80154610,The Rain,Season 1,2018,8
80154610,The Rain,Season 2,2019,6
80154610,The Rain,Season 3,2020,6
80236236,Another Life,Season 1,2019,10
80236236,Another Life,Season 2,2021,10
80097140,Altered Carbon,Season 1,2018,10
80097140,Altered Carbon,Season 2,2020,8
80074220,3%,Season 1,2016,8
80074220,3%,Season 2,2018,10
80074220,3%,Season 3,2019,8
80074220,3%,Season 4,2020,7
80200549,When They See Us,Season 1,2019,4
81388035,The Snow Girl,Season 1,2023,6
81305952,The Woman in the House Across the Street from the Girl in the Window,Season 1,2022,8
80219707,Dead to Me,Season 1,2019,10
80219707,Dead to Me,Season 2,2020,10
80219707,Dead to Me,Season 3,2022,10
80198991,Workin' Moms,Season 1,2017,13
80198991,Workin' Moms,Season 2,2017,13
80198991,Workin' Moms,Season 3,2019,13
80198991,Workin' Moms,Season 4,2020,8
80198991,Workin' Moms,Season 5,2021,10
80198991,Workin' Moms,Season 6,2022,13
80198991,Workin' Moms,Season 7,2023,13
80244296,Teenage Bounty Hunters,Season 1,2020,10
80179905,Insatiable,Season 1,2018,12
80179905,Insatiable,Season 2,2019,10
80095815,Santa Clarita Diet,Season 1,2017,10
80095815,Santa Clarita Diet,Season 2,2018,10
80095815,Santa Clarita Diet,Season 3,2019,10
80115671,Girlboss,Season 1,2017,13
80117803,Raising Dion,Season 1,2019,9
80117803,Raising Dion,Season 2,2019,8
80244953,Jupiter's Legacy,Season 1,2021,8
81252707,The Imperfects,Season 1,2022,10
80186863,The Umbrella Academy,Season 1,2019,10
80186863,The Umbrella Academy,Season 2,2020,10
80186863,The Umbrella Academy,Season 3,2022,10
80242724,Warrior Nun,Season 1,2020,10
80242724,Warrior Nun,Season 2,2022,8
80140955,Greenleaf,Season 1,2016,13
80140955,Greenleaf,Season 2,2017,16
80140955,Greenleaf,Season 3,2018,13
80140955,Greenleaf,Season 4,2019,10
80140955,Greenleaf,Season 5,2020,8
81498303,Under Fire,Season 1,2022,10
81413647,Law School,Season 1,2021,16
81671939,Divorce Attorney Shin,Season 1,2023,12
81312802,Juvenile Justice,Season 1,2022,10
81463556,Love to Hate You,Season 1,2023,10
81486372,Our Beloved Summer,Season 1,2021,16
81517168,Twenty Five Twenty One,Season 1,2022,16
81572595,Daily Dose of Sunshine,Season 1,,12
81473182,Hometown Cha-Cha-Cha,Season 1,2021,16
81389634,The Brothers Sun,Season 1,2024,8
81150793,Gone for Good,Season 1,2021,5
81697981,Strong Girl Nam-soon,Season 1,2023,16
81087762,Abyss,Season 1,2019,16
81669779,Destined with You,Season 1,2023,16
81669777,Behind Your Touch,Season 1,2023,16
81518991,Extraordinary Attorney Woo,Season 1,2022,16
81595046,Doona!,Season 1,2023,9
80241545,Feel Good,Season 1 (Channel 4),2020,6
80241545,Feel Good,Season 2,2021,6
81612967,Once Upon a Small Town,Season 1,2022,12
81503460,Tomorrow,Season 1,2022,16
81016276,The Sound of Magic,Season 1,2022,6
81483462,Bulgasal: Immortal Souls,Season 1,2021,16
81517188,Alchemy of Souls,Part 1,2022,20
81517188,Alchemy of Souls,Part 2,2022,10
81323551,The Uncanny Counter,Season 1,2020,16
81323551,The Uncanny Counter,Season 2: Counter Punch,2023,12
81618079,Gyeongseong Creature,Season 1,2023,10
80990381,Move to Heaven,Season 1,2021,10
81343748,Narco-Saints,Season 1,2022,6
80990668,Extracurricular,Season 1,2020,10
80197989,The Society,Season 1,2019,10
80236318,Outer Banks,Season 1,2020,10
80236318,Outer Banks,Season 2,2021,10
80236318,Outer Banks,Season 3,2023,10
81342553,Heartbreak High,Season 1,2022,8
81447461,BEEF,Season 1,2023,10
81157207,Florida Man,Season 1,2023,7
70153373,Seinfeld,Season 1,1989,5
70153373,Seinfeld,Season 2,1991,12
70153373,Seinfeld,Season 3,1991,22
70153373,Seinfeld,Season 4,1992,22
70153373,Seinfeld,Season 5,1993,21
70153373,Seinfeld,Season 6,1994,23
70153373,Seinfeld,Season 7,1995,22
70153373,Seinfeld,Season 8,1996,22
70153373,Seinfeld,Season 9,1997,22
81430282,The King's Affection,Season 1,2021,20
81442394,Criminal Code,Season 1,2023,8
80992228,KENGAN ASHURA,Part l,2019,12
80992228,KENGAN ASHURA,Part ll,2019,12
80992228,KENGAN ASHURA,Season 2,2023,12
81002441,Tekken: Bloodline,Season 1,2022,6
80057250,Green Eggs and Ham,Season 1,2019,13
80057250,Green Eggs and Ham,Season 2: The Second Serving,2019,10
81701128,Castaway Diva,Season 1,2023,12
80240027,Virgin River,Season 1,2019,10
80240027,Virgin River,Season 2,2020,10
80240027,Virgin River,Season 3,2021,10
80240027,Virgin River,Season 4,2022,12
80240027,Virgin River,Season 5,2023,12
80221210,Brotherhood,Season 1,2019,8
80221210,Brotherhood,Season 2,2022,6
81166747,¿Quién mató a Sara?,Season 1,2021,10
81166747,¿Quién mató a Sara?,Season 2,2021,8
81166747,¿Quién mató a Sara?,Season 3,2022,7
81636803,Trolley,Season 1,2022,16
81403973,Mine,Season 1,2021,16
81442115,Remarriage & Desires,Season 1,2022,8
81503026,Queenmaker,Season 1,2023,11
81671440,King the Land,Season 1,2023,16
81572781,Forecasting Love and Weather,Season 1,2022,16
81610895,Little Women,Season 1,2022,12
81572801,Green Mothers' Club,Season 1,2022,16
81519223,The Glory,Season 1,2022,16
81406881,The Fabulous,Season 1,2022,8
81161487,My Country: The New Age,Season 1,2019,16
80180171,Kingdom,Season 1,2019,6
80180171,Kingdom,Season 2,2020,6
80202462,Self Made: Inspired by the Life of Madam C.J. Walker,Season 1,2020,4
81075536,Glow Up,Season 1,2019,8
81075536,Glow Up,Season 2,2020,8
81075536,Glow Up,Season 3,2021,8
81075536,Glow Up,Season 4,2022,8
81075536,Glow Up,Season 5,2023,8
80160037,Queer Eye,Season 8,2023,6
80160037,Queer Eye,Season 7,2023,7
80160037,Queer Eye,Season 6,2021,10
80160037,Queer Eye,Season 5,2020,10
80160037,Queer Eye,Season 4,2019,8
80160037,Queer Eye,Season 3,2019,8
80160037,Queer Eye,Season 2,2018,8
80160037,Queer Eye,Season 1,2018,8
81207686,School of Chocolate,Season 1,2021,8
81587446,Physical: 100,Season 1,2023,9
81319212,Hack My Home,Season 1,2023,8
80241947,Girl from Nowhere,Season 1,2018,13
80241947,Girl from Nowhere,Season 2,2021,8
81517156,6ixtynin9 The Series,Season 1,2023,6
81281864,God's Favorite Idiot,Season 1,2022,8
80198988,Black Summer,Season 1,2019,8
80198988,Black Summer,Season 2,2021,8
81237994,All of Us Are Dead,Season 1,2022,12
80197462,Daybreak,Season 1,2019,10
80138030,Angry Birds,Season 3,2018,8
80138030,Angry Birds,Season 4 - Slingshot Stories & Bubble Trouble,2021,6
81223488,Beckham,Season 1,2023,4
81474104,Spy Ops,Season 1,2023,8
80213846,Life on Our Planet,Season 1,2023,8
81444184,Big Vape: The Rise and Fall of Juul,Season 1,2023,4
81307163,MH370: The Plane That Disappeared,Season 1,2023,3
81435357,Mysteries of the Faith,Season 1,2023,4
81635888,Zombieverse,Season 1,2023,8
81610166,Korea No.1,Season 1,2022,8
81701142,Like Flowers in Sand,Season 1,2023,11
81287826,Bangkok Breaking,Season 1,2021,6
81461539,Copycat Killer,Season 1,2023,10
81564749,Women at War,Season 1,2022,8
81267689,Heirs to the Land,Season 1,2022,8
81520050,War: Wrath and Revenge,Season 1,2023,6
81720931,Olóládé,Season 1,2023,6
81630495,Shanty Town,Season 1,2023,6
80229847,How to Change Your Mind,Season 1,2022,4
81243961,Our Universe,Season 1,2022,6
81211003,Ancient Apocalypse,Season 1,2022,8
80049832,Our Planet,Our Planet,2019,8
80049832,Our Planet,Our Planet II,2023,4
81520506,Represent,Season 1,2023,6
81010818,Family Business,Season 1,2019,6
81010818,Family Business,Season 2,2020,6
81010818,Family Business,Season 3,2021,6
81464005,Ōoku: The Inner Chambers,Season 1,2023,10
81711003,The Railway Men - The Untold Story Of Bhopal 1984,Season 1,2023,4
81568217,Café Minamdang,Season 1,2022,18
81443471,My Little Pony: Make Your Mark,Chapter 1,2022,1
81443471,My Little Pony: Make Your Mark,Chapter 2,2022,8
81443471,My Little Pony: Make Your Mark,Chapter 3,2022,1
81443471,My Little Pony: Make Your Mark,Chapter 4,2023,7
81443471,My Little Pony: Make Your Mark,Chapter 5,2023,6
81443471,My Little Pony: Make Your Mark,Chapter 6,2023,4
80222411,Princess Power,Season 1,2023,14
80222411,Princess Power,Season 2,2023,20
80095241,Castlevania,Season 1,2017,4
80095241,Castlevania,Season 2,2018,8
80095241,Castlevania,Season 3,2020,10
80095241,Castlevania,Season 4,2021,10
81001988,Blood of Zeus,Season 1,2020,8
81054853,Cyberpunk: Edgerunners,Season 1,2022,10
81050064,SPRIGGAN,Season 1,2022,6
81507383,Five Star Chef,Season 1,,6
81447330,Selling The OC,Season 1,2022,8
81447330,Selling The OC,Season 2,2023,8
81350804,Emergency: NYC,Season 1,2023,8
81480322,Outlast,Season 1,2023,8
81266827,Surviving Paradise,Season 1,2023,9
81417638,Scoop,Season 1,2023,6
81443393,Kohrra,Season 1,2023,6
81313531,Guns & Gulaabs,Season 1,2023,7
81568411,My Liberation Notes,Season 1,2022,16
81568842,Our Blues,Season 1,2022,20
81275311,Pirate Gold of Adak Island,Season 1,2022,8
81307095,Snowflake Mountain,Season 1,2022,8
81286686,The Mole,Season 1,2022,10
81349493,Big Timber,Season 1,2020,10
81349493,Big Timber,Season 2,2021,8
81568400,Thirty-Nine,Season 1,2022,12
81488581,Phantom Pups,Season 1,2022,10
81132961,True Story,Season 1,2021,7
